facility_id,facility_name,source_dataset,facility_type_main,facility_type_sub,sigungu,dong,address,lat,lon,phone,homepage,operation_hours,closed_days,indoor_outdoor,fee_free_yn,parking_available_yn,nursing_room_yn,stroller_rental_yn,kids_zone_yn,age_target,theme_play_yn,theme_edu_yn,theme_nature_yn
,다람쥐,임산부나들이,자연,어린이공원,양천구,,서울특별시 양천구 신정동 1296 신정동 아이파크,37.6452098,127.0349159,,,,,야외,,,,,,,,,
,달 내,임산부나들이,자연,어린이공원,도봉구,창동,서울 도봉구 창동 630-4,37.6427555,127.0352756,,,,,야외,,,,,,,,,
,꿈동산,임산부나들이,자연,어린이공원,동작구,,서울특별시 동작구 상도동 324-15 상도동 빌딩,37.6501236,127.0368382,,,,,야외,,,,,,,,,
,미 화,임산부나들이,자연,어린이공원,도봉구,창동,서울 도봉구 창동 715-17,37.6549516,127.0397052,,,,,야외,,,,,,,,,
,창3 마을공원,임산부나들이,자연,소공원,도봉구,창동,서울 도봉구 창동 503-7,37.6333294,127.0412078,,,,,야외,,,,,,,,,
,창2 마을공원,임산부나들이,자연,소공원,도봉구,,서울특별시 도봉구 창동 582-22,37.6412657,127.0362989,,,,,야외,,,,,,,,,
,무수울 소공원,임산부나들이,자연,소공원,도봉구,,서울특별시 도봉구 도봉동 470-5 천우네오젠2차,37.6778355,127.0338381,,,,,야외,,,,,,,,,
,무수골 소공원,임산부나들이,자연,소공원,도봉구,,서울특별시 도봉구 도봉동 429-3,37.67844303,127.0389233,,,,,야외,,,,,,,,,
,쌍문1구역 소공원,임산부나들이,자연,소공원,도봉구,쌍문동,서울 도봉구 쌍문동 732-1,37.6489288,127.0219352,,,,,야외,,,,,,,,,
,다락원 체육공원,임산부나들이,자연,체육공원,도봉구,,서울특별시 도봉구 도봉동 8 평화문화진지,37.69077285,127.0465624,,,,,야외,,,,,,,,,
,서울 창포원,임산부나들이,자연,기타,도봉구,,서울특별시 도봉구 도봉동 4-1 방문자센터,37.6892727,127.0475814,,,,,야외,,,,,,,,,
,방학3동,임산부나들이,자연,기타,도봉구,방학동,서울 도봉구 방학동 306-24,37.6633231,127.0292778,,,,,야외,,,,,,,,,
,도봉1동(1),임산부나들이,자연,기타,도봉구,도봉동,서울 도봉구 도봉동 282-275,37.6875164,127.0428127,,,,,야외,,,,,,,,,
,유 만,임산부나들이,자연,어린이공원,도봉구,창동,서울 도봉구 창동 33-4,37.650387,127.0529829,,,,,야외,,,,,,,,,
,대 창,임산부나들이,자연,어린이공원,도봉구,창동,서울 도봉구 창동 38-4,37.64436,127.0522814,,,,,야외,,,,,,,,,
,창 원,임산부나들이,자연,어린이공원,도봉구,,서울특별시 도봉구 창동 307-3,37.6529957,127.0403553,,,,,야외,,,,,,,,,
,반 석,임산부나들이,자연,어린이공원,도봉구,창동,서울 도봉구 창동 354,37.6471171,127.0412529,,,,,야외,,,,,,,,,
,평창공원,임산부나들이,자연,근린공원,종로구,,서울특별시 종로구 평창동 412-1 평창동다가구,37.37249302,128.4046945,,,,,야외,,,,,,,,,
,감나무골공원,임산부나들이,자연,어린이공원,종로구,,서울특별시 종로구 평창동 412-1 평창동다가구,35.7947307,127.138129,,,,,야외,,,,,,,,,
,북한산 국립공원,임산부나들이,자연,기타,도봉구,,서울특별시 도봉구 도봉동 산29-10 녹야원,37.6920803,127.0312043,,,,,야외,,,,,,,,,
,초안산근린공원,임산부나들이,자연,근린공원,도봉구,,서울특별시 도봉구 창동 산24 초안산근린공원관리사무소,37.6474261,127.0414291,,,,,야외,,,,,,,,,
,쌍문근린공원,임산부나들이,자연,근린공원,도봉구,,서울특별시 도봉구 쌍문동 산80-1 쌍문동 청소년문화의집,37.6541919,127.0290879,,,,,야외,,,,,,,,,
,월천근린공원,임산부나들이,자연,근린공원,도봉구,,서울특별시 도봉구 창동 30 주공18단지아파트,37.64727111,127.0523187,,,,,야외,,,,,,,,,
,누 원,임산부나들이,자연,어린이공원,도봉구,도봉동,서울 도봉구 도봉동 653,37.6803963,127.0500458,,,,,야외,,,,,,,,,
,서 원,임산부나들이,자연,어린이공원,도봉구,도봉동,서울 도봉구 도봉동 576-13,37.6838254,127.0433093,,,,,야외,,,,,,,,,
,무 수,임산부나들이,자연,어린이공원,도봉구,도봉동,서울 도봉구 도봉동 585-2,37.6806313,127.0427453,,,,,야외,,,,,,,,,
,해 태,임산부나들이,자연,어린이공원,도봉구,도봉동,서울 도봉구 도봉동 614-37,37.6720052,127.0412072,,,,,야외,,,,,,,,,
,갈대밭,임산부나들이,자연,어린이공원,도봉구,도봉동,서울 도봉구 도봉동 625-123,37.6743303,127.0458103,,,,,야외,,,,,,,,,
,방 학,임산부나들이,자연,어린이공원,도봉구,방학동,서울 도봉구 방학동 304-20,37.6631059,127.0322622,,,,,야외,,,,,,,,,
,샘 말,임산부나들이,자연,어린이공원,도봉구,방학동,서울 도봉구 방학동 611-5,37.6684889,127.0315749,,,,,야외,,,,,,,,,
,생잇들,임산부나들이,자연,어린이공원,도봉구,방학동,서울 도봉구 방학동 644-28,37.6689795,127.039176,,,,,야외,,,,,,,,,
,뒷 말,임산부나들이,자연,어린이공원,도봉구,,서울특별시 도봉구 방학동 663-8,37.6637475,127.0336461,,,,,야외,,,,,,,,,
,사 슴,임산부나들이,자연,어린이공원,도봉구,방학동,서울 도봉구 방학동 681-13,37.6644567,127.041749,,,,,야외,,,,,,,,,
,소 망,임산부나들이,자연,어린이공원,도봉구,방학동,서울 도봉구 방학동 694-9,37.6635246,127.0369361,,,,,야외,,,,,,,,,
,학 골,임산부나들이,자연,어린이공원,도봉구,방학동,서울 도봉구 방학동 694-9,37.6635246,127.0369361,,,,,야외,,,,,,,,,
,금성윗들,임산부나들이,자연,어린이공원,도봉구,,서울특별시 도봉구 방학동 717-1 윗들경로당,37.6676592,127.0447831,,,,,야외,,,,,,,,,
,노 해,임산부나들이,자연,어린이공원,도봉구,쌍문동,서울 도봉구 쌍문동 709-32,37.6609382,127.0396947,,,,,야외,,,,,,,,,
,둥근달,임산부나들이,자연,어린이공원,도봉구,쌍문동,서울 도봉구 쌍문동 139-101,37.6497343,127.0301124,,,,,야외,,,,,,,,,
,꽃동네,임산부나들이,자연,어린이공원,강서구,,서울특별시 강서구 가양동 451-7 가양동차량보관소,37.6506429,127.0229685,,,,,야외,,,,,,,,,
,샛 별,임산부나들이,자연,어린이공원,도봉구,쌍문동,서울 도봉구 쌍문동 315-362,37.6480726,127.0291963,,,,,야외,,,,,,,,,
,효 자,임산부나들이,자연,어린이공원,도봉구,창동,서울 도봉구 창동 27-2,37.6500558,127.0510344,,,,,야외,,,,,,,,,
,모 랫,임산부나들이,자연,어린이공원,도봉구,창동,서울특별시 도봉구 창동 30 주공18단지아파트,37.6468286,127.0517995,,,,,야외,,,,,,,,,
,원터공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 명일동 312-90 명일동메디컬빌딩,37.5524155,127.1430368,,,,,야외,,,,,,,,,
,두레공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.558206,127.152203,,,,,야외,,,,,,,,,
,동자공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 상일동 354-1 서울상일동우체국,37.559711,127.152467,,,,,야외,,,,,,,,,
,샘터공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.561901,127.159087,,,,,야외,,,,,,,,,
,방죽공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 논현동 197-3 논현동 197-3 공동주택,37.5591586,127.1598268,,,,,야외,,,,,,,,,
,동명공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.561146,127.164455,,,,,야외,,,,,,,,,
,상일공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 상일동 354-1 서울상일동우체국,37.5469247,127.167312,,,,,야외,,,,,,,,,
,삼성공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 삼성동 188 삼성동센트럴아이파크,36.34146311,127.4227475,,,,,야외,,,,,,,,,
,동광공원,임산부나들이,자연,어린이공원,광진구,,서울특별시 광진구 자양동 59-24 자양동 59-24 제2종근린,36.3365512,127.4491373,,,,,야외,,,,,,,,,
,천일골목공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 천호동 425-6 서울천호동우체국,37.5405287,127.1314181,,,,,야외,,,,,,,,,
,천호삼거리공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 천호동 425-6 서울천호동우체국,37.545489,127.138494,,,,,야외,,,,,,,,,
,천호큰골목공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 천호동 425-6 서울천호동우체국,37.545101,127.138573,,,,,야외,,,,,,,,,
,천암공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 천호동 425-6 서울천호동우체국,37.547844,127.136878,,,,,야외,,,,,,,,,
,샛마을공원,임산부나들이,자연,근린공원,강동구,,서울특별시 강동구 명일동 312-90 명일동메디컬빌딩,37.550106,127.147099,,,,,야외,,,,,,,,,
,화랑공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 천호동 425-6 서울천호동우체국,37.540033,127.123192,,,,,야외,,,,,,,,,
,꿈나래공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.5608275,127.153742,,,,,야외,,,,,,,,,
,곰돌이공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.556235,127.154997,,,,,야외,,,,,,,,,
,한우물공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.561635,127.162736,,,,,야외,,,,,,,,,
,말우물공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 고덕동 177 고덕동천주교회,37.560012,127.169476,,,,,야외,,,,,,,,,
,미리내공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 상일동 354-1 서울상일동우체국,37.554712,127.167908,,,,,야외,,,,,,,,,
,동자공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 상일동 354-1 서울상일동우체국,37.552388,127.167009,,,,,야외,,,,,,,,,
,게내공원,임산부나들이,자연,어린이공원,강동구,,서울특별시 강동구 상일동 354-1 서울상일동우체국,37.549262,127.171472,,,,,야외,,,,,,,,,
,영랑공원,임산부나들이,자연,근린공원,성동구,,서울특별시 성동구 금호동4가 173-9 금호동교회,38.2096457,128.5698878,,,,,야외,,,,,,,,,
,노  해,임산부나들이,자연,체육공원,노원구,,서울특별시 노원구 중계동 586 중계동건영아파트,37.64815756,127.0706995,,,,,야외,,,,,,,,,
,느티울,임산부나들이,자연,근린공원,노원구,,서울특별시 노원구 상계동 401-18 상계동 힐탑하우스,37.64826016,127.0582136,,,,,야외,,,,,,,,,
,늘푸른,임산부나들이,자연,어린이공원,강북구,,서울특별시 강북구 미아동 317-5 신한은행미아동지점,37.68184246,127.0569993,,,,,야외,,,,,,,,,
,다람쥐,임산부나들이,자연,어린이공원,양천구,,서울특별시 양천구 신정동 1296 신정동 아이파크,37.64906203,127.0759522,,,,,야외,,,,,,,,,
,달  빛,임산부나들이,자연,어린이공원,노원구,,서울특별시 노원구 상계동 401-18 상계동 힐탑하우스,37.66461677,127.0598168,,,,,야외,,,,,,,,,
,달맞이,임산부나들이,자연,근린공원,성동구,,서울특별시 성동구 금호동4가 173-9 금호동교회,37.64560941,127.0627148,,,,,야외,,,,,,,,,
,당  현,임산부나들이,자연,어린이공원,노원구,,서울특별시 노원구 중계동 586 중계동건영아파트,37.66009367,127.074849,,,,,야외,,,,,,,,,
,당현천,임산부나들이,자연,근린공원,노원구,,서울특별시 노원구 상계동 401-18 상계동 힐탑하우스,37.64858199,127.0631157,,,,,야외,,,,,,,,,
,금호2소공원,임산부나들이,자연,소공원,성동구,,서울특별시 성동구 금호동4가 173-9 금호동교회,38.20540562,128.5875131,,,,,야외,,,,,,,,,
,에어드리공원,임산부나들이,자연,근린공원,은평구,,서울특별시 은평구 갈현동 419-12 갈현동 근생및 다세대주택,37.4187451,126.9897155,,,,,야외,,,,,,,,,
,쟁골공원,임산부나들이,자연,어린이공원,강남구,,서울특별시 강남구 자곡동 440-92 자곡동 다섯집,35.54482029,129.429652,,,,,야외,,,,,,,,,
,탄천근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 수서동 718-2 수서동복합문화센터(공사중),37.487436,127.1064899,,,,,야외,,,,,,,,,
,한솔근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 일원동 615 일원동우성7차아파트,37.481203,127.0787962,,,,,야외,,,,,,,,,
,학동근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 논현동 197-3 논현동 197-3 공동주택,37.51548988,127.0252037,,,,,야외,,,,,,,,,
,삼성은행나무근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 삼성동 188 삼성동센트럴아이파크,37.51651533,127.0457554,,,,,야외,,,,,,,,,
,도곡근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 도곡동 202 도곡동 상지카일룸,37.48946129,127.0440022,,,,,야외,,,,,,,,,
,싸리고개근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 도곡동 202 도곡동 상지카일룸,37.48962828,127.0363246,,,,,야외,,,,,,,,,
,갈매기근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 압구정동 458 압구정동주민센터,37.53139874,127.0345365,,,,,야외,,,,,,,,,
,도성근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 역삼동 839-5 역삼동 839-5 공동주택,37.5003029,127.0488318,,,,,야외,,,,,,,,,
,송운근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 역삼동 839-5 역삼동 839-5 공동주택,37.4993173,127.0490489,,,,,야외,,,,,,,,,
,언주근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 역삼동 839-5 역삼동 839-5 공동주택,37.49864145,127.0475791,,,,,야외,,,,,,,,,
,영동근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 역삼동 839-5 역삼동 839-5 공동주택,37.49801996,127.0486499,,,,,야외,,,,,,,,,
,도산근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 신사동 523-4 신사동씨티빌,37.523911,127.0356032,,,,,야외,,,,,,,,,
,길섶근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 역삼동 839-5 역삼동 839-5 공동주택,37.49757437,127.0489095,,,,,야외,,,,,,,,,
,매봉근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 도곡동 202 도곡동 상지카일룸,37.492112,127.0504068,,,,,야외,,,,,,,,,
,배꽃근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 삼성동 188 삼성동센트럴아이파크,37.51628496,127.0446033,,,,,야외,,,,,,,,,
,반달근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 삼성동 188 삼성동센트럴아이파크,37.5162258,127.0428717,,,,,야외,,,,,,,,,
,샘터근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 삼성동 188 삼성동센트럴아이파크,37.51542123,127.0474657,,,,,야외,,,,,,,,,
,학봉근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 삼성동 188 삼성동센트럴아이파크,37.51303694,127.0521038,,,,,야외,,,,,,,,,
,큰골근린공원,임산부나들이,자연,근린공원,강남구,,서울특별시 강남구 대치동 2-7 대치동 주유소,37.49397694,127.054871,,,,,야외,,,,,,,,,
