,주차장코드,주차장명,주소,주차장 종류명,운영구분명,전화번호,주차현황 정보 제공여부명,총 주차면,유무료구분명,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,위도,경도,자치구,has_coords,has_capacity,null_count
1653,2907500,성수동2가 277-123 노상주차장(구),성동구 성수동2가 314-20 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,2400.0,900.0,1500.0,0.0,2400.0,2023-07-24 10:02:06,무료,무료,88000.0,1120011500004.0,250.0,5.0,250.0,5.0,,,,성동구,0,1,4
1654,2908036,성수동2가 277-123 노상주차장(구),성동구 성수동2가 314-20 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,2400.0,900.0,1500.0,0.0,2400.0,2023-07-24 10:02:06,무료,무료,88000.0,1120011500004.0,250.0,5.0,250.0,5.0,,,,성동구,0,1,4
1655,2909030,마장동 공영주차장(시),성동구 마장동 459-6,노외 주차장,시간제 주차장,02-2290-6449,미연계중,10.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-28 13:21:34,무료,무료,80000.0,,120.0,5.0,120.0,5.0,0.0,,,성동구,0,1,3
1656,2911526,중곡초교(구),중랑구 면목동 380-0,노외 주차장,시간제 주차장,,미연계중,140.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-12 17:12:26,무료,무료,50000.0,,100.0,5.0,100.0,5.0,,,,중랑구,0,1,5
1657,2911603,창2동 4공영주차장(구),도봉구 창동 582-22,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,82.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2024-01-17 11:16:19,무료,무료,,,100.0,5.0,100.0,5.0,,,,도봉구,0,1,5
1658,2912052,홍제견인보관소(구),서대문구 홍제동 294-84,노외 주차장,시간제 + 거주자 주차장,,미연계중,75.0,유료,야간 미개방,900.0,2100.0,900.0,2100.0,900.0,2100.0,2023-06-22 18:03:11,무료,무료,,,3000.0,60.0,1500.0,30.0,,,,서대문구,0,1,6
1659,2912065,성수동2가 277-123 노상주차장(구),성동구 성수동2가 277-123,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,2400.0,900.0,1500.0,0.0,2400.0,2023-07-24 10:01:02,무료,무료,80000.0,1120011500585.0,250.0,5.0,250.0,5.0,10000.0,,,성동구,0,1,3
1660,2913642,쌍문2동 2공영주차장(구),도봉구 쌍문동 81-102,노외 주차장,거주자 우선 주차장,029015100,미연계중,18.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17 11:11:44,무료,무료,0.0,,0.0,0.0,0.0,0.0,0.0,,,도봉구,0,1,3
1661,2915953,간송옛집  공영주차장(구),도봉구 방학동 58-10,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,15.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-25 08:34:10,무료,무료,0.0,,0.0,0.0,0.0,0.0,0.0,,,도봉구,0,1,3
1662,2918725,망원나들목공영주차장A동(구),마포구 망원동 461-3,노외 주차장,시간제 + 거주자 주차장,023005042,미연계중,141.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-22 15:30:21,무료,무료,0.0,,200.0,5.0,0.0,0.0,0.0,,,마포구,0,1,3
1663,2919760,대흥공영주차장(구),마포구 대흥동 73-27,노외 주차장,시간제 주차장,02-300-5046,미연계중,20.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-22 15:23:43,무료,무료,0.0,,250.0,5.0,250.0,5.0,0.0,,,마포구,0,1,3
1664,2921565,동작주차공원 주차장(구),동작구 동작동 326-0,노외 주차장,시간제 주차장,02-832-2445,미연계중,147.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-07 12:01:54,무료,무료,,,100.0,5.0,,,70000.0,,,동작구,0,1,6
1665,2921874,공유) 10-18구역(구),금천구 시흥동 1000-18,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 16:19:10,무료,무료,,1154510300059.0,100.0,5.0,,,,,,금천구,0,1,6
1666,2923483,공유) 12-16구역(구),금천구 시흥동 872-8 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:23:40,무료,무료,0.0,1154510300103.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1667,2923491,공유) 12-17구역(구),금천구 독산동 871-1 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:25:12,무료,무료,,1154510200084.0,100.0,5.0,,,,,,금천구,0,1,6
1668,2923494,공유) 12-18구역(구),금천구 독산동 1082-57 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:29:31,무료,무료,,1154510200075.0,100.0,5.0,,,,,,금천구,0,1,6
1669,2924445,유진상가/인왕시장 앞(구),서대문구 홍제동 294-46 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,1900.0,1000.0,1500.0,0.0,0.0,2023-07-05 15:47:18,무료,유료,,1141011100003.0,250.0,5.0,250.0,5.0,,,,서대문구,0,1,5
1670,2926344,한문화공영주차장 (구),은평구 진관동 125-12,노외 주차장,시간제 주차장,,미연계중,71.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13 17:42:29,유료,유료,55000.0,,100.0,5.0,100.0,5.0,0.0,,,은평구,0,1,4
1671,2927712,성수동2가 278-50 노상주차장(구),성동구 성수동2가 278-50,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,2400.0,2023-07-24 10:06:44,무료,무료,,1120011500598.0,250.0,5.0,250.0,5.0,,,,성동구,0,1,5
1672,2927879,연광초교 지하 공영주차장(구),은평구 불광동 400-6,노외 주차장,시간제 + 거주자 주차장,02-350-5114,미연계중,51.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-06-19 18:38:06,무료,무료,70000.0,,100.0,5.0,100.0,5.0,0.0,,,은평구,0,1,3
1673,2927880,연신중학교지하 공영주차장(구),은평구 불광동 400-4,노외 주차장,시간제 주차장,,미연계중,53.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-19 18:44:10,유료,유료,70000.0,,100.0,5.0,100.0,5.0,0.0,,,은평구,0,1,4
1674,2928191,동교노상공영주차장(구),마포구 동교동 166-11,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,2023-07-25 10:08:02,무료,무료,0.0,1144012100007.0,500.0,5.0,500.0,5.0,0.0,,,마포구,0,1,3
1675,2929251,창1동 1공영주차장(구),도봉구 창동 657-37,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,42.0,유료,야간 미개방,900.0,1800.0,900.0,1800.0,900.0,1800.0,2023-11-07 15:50:57,무료,무료,0.0,,100.0,5.0,100.0,5.0,0.0,,,도봉구,0,1,3
1676,2929728,유진상가/인왕시장 앞(구),서대문구 홍제동 294-46 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,1900.0,1000.0,1500.0,0.0,0.0,2023-07-05 15:47:18,무료,유료,,1141011100003.0,250.0,5.0,250.0,5.0,,,,서대문구,0,1,5
1677,2929768,동교3공영주차장(구),마포구 서교동 348-82,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,2023-07-25 09:59:51,무료,무료,,1144012000016.0,500.0,5.0,500.0,5.0,,,,마포구,0,1,5
1678,2931431,뚝도시장 노상주차장(구),성동구 성수동2가 339-44 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,2400.0,2023-07-24 10:00:15,무료,무료,,1120011500278.0,250.0,5.0,250.0,5.0,,,,성동구,0,1,5
1679,2933721,초안산꽃동산공영주차장(구),도봉구 창동 441-5,노외 주차장,시간제 주차장,,미연계중,15.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,900.0,1900.0,2024-01-22 08:53:16,무료,무료,,,100.0,5.0,100.0,5.0,,,,도봉구,0,1,6
1680,2933868,홍은2동 제1공영주차장(구),서대문구 홍은동 410-44,노외 주차장,시간제 + 거주자 주차장,,미연계중,3.0,유료,야간 미개방,800.0,2000.0,800.0,2000.0,800.0,2000.0,2025-07-18 18:24:48,무료,무료,,,150.0,5.0,150.0,5.0,,,,서대문구,0,1,6
1681,2939378,도깨비시장 공영주차장(구),도봉구 방학동 632-1,노외 주차장,시간제 + 거주자 주차장,02-901-5100,미연계중,81.0,유료,야간 미개방,900.0,2200.0,900.0,2200.0,900.0,2200.0,2023-06-13 17:35:37,무료,무료,0.0,,100.0,5.0,100.0,5.0,0.0,,,도봉구,0,1,3
1682,2941658,망원시장노상공영주차장(구),마포구 망원동 486-1,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,2023-07-05 16:24:28,무료,무료,,1144012300030.0,200.0,5.0,200.0,5.0,,,,마포구,0,1,5
1683,2941731,공유) 12-25구역(구),금천구 시흥동 877-21,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:58:26,무료,무료,0.0,1154510300076.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1684,2943015,공유) 12-13구역(구),금천구 시흥동 852-48 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:17:58,무료,무료,,1154510300014.0,100.0,5.0,,,,,,금천구,0,1,6
1685,2943131,연남노상공영주차장(구),마포구 연남동 224-36 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,800.0,2100.0,800.0,2100.0,0.0,0.0,2023-07-05 10:01:55,무료,유료,,1144012400027.0,250.0,5.0,250.0,5.0,,,,마포구,0,1,5
1686,2944092,신길1동공영(구),영등포구 신길동 120-82,노외 주차장,시간제 주차장,02-2650-1454,미연계중,13.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-20 10:40:23,무료,무료,65000.0,,100.0,5.0,100.0,5.0,0.0,,,영등포구,0,1,3
1687,2944891,소금나루도서관 공영주차장(구),마포구 염리동 61-4,노외 주차장,시간제 주차장,02-300-5046,미연계중,118.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-22 15:33:25,무료,무료,,,200.0,5.0,200.0,5.0,,,,마포구,0,1,5
1688,2948339,중마루공원앞(구),영등포구 영등포동2가 53-0 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-07-20 10:29:10,무료,유료,200000.0,,500.0,5.0,500.0,5.0,20000.0,,,영등포구,0,1,4
1689,2948543,대신시장앞(구),영등포구 신길동 4921-5 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-07-20 10:37:22,무료,유료,,1156013200002.0,100.0,5.0,100.0,5.0,50000.0,,,영등포구,0,1,4
1690,2949614,공유) 11-37구역(구),금천구 시흥동 933-77,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,4.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 16:36:45,무료,무료,40000.0,,100.0,5.0,100.0,5.0,,,,금천구,0,1,4
1691,2949948,공유) 10-05구역(노외)(구),금천구 시흥동 173-11,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,5.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 16:35:29,무료,무료,40000.0,,100.0,5.0,100.0,5.0,,,,금천구,0,1,4
1692,2951385,쌍문2동 5공영주차장(구),도봉구 쌍문동 715-2,노외 주차장,시간제 + 거주자 주차장,02-2091-4215,미연계중,77.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2024-01-22 08:29:27,무료,무료,,,0.0,0.0,100.0,5.0,,,,도봉구,0,1,5
1693,2952520,공유) 12-15구역(구),금천구 시흥동 873-23,노외 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,6.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 19:21:54,무료,무료,40000.0,,100.0,5.0,100.0,5.0,0.0,,,금천구,0,1,3
1694,2953218,공유) 05-01구역(구),금천구 독산동 1082-25 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-25 15:22:04,무료,무료,,1154510200136.0,100.0,5.0,,,,,,금천구,0,1,6
1695,2954673,자양전통시장 공영주차장(구),광진구 자양동 631-18,노외 주차장,시간제 주차장,02-458-1624,미연계중,24.0,유료,야간 미개방,900.0,2100.0,900.0,2100.0,900.0,2000.0,2023-07-14 13:52:25,무료,무료,0.0,,1500.0,30.0,500.0,10.0,0.0,,,광진구,0,1,3
1696,2954826,공유) 10-02구역(구),금천구 시흥동 834-8 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-27 16:20:21,무료,무료,,1154510300078.0,100.0,5.0,,,,,,금천구,0,1,6
1697,2956286,도림고가 노상주차장(구),영등포구 문래동1가 39-1,노상 주차장,시간제 + 거주자 주차장,,미연계중,1.0,유료,야간 미개방,900.0,1900.0,900.0,1500.0,0.0,0.0,2023-04-26 10:43:24,무료,무료,50000.0,1156011900001.0,100.0,5.0,200.0,10.0,,,,영등포구,0,1,4
1698,2957320,공유) 11-36구역(구),금천구 시흥동 933-36 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-12-01 16:26:27,무료,무료,,1154510300106.0,100.0,5.0,,,,,,금천구,0,1,6
1699,2957386,양평유수지 공영주차장(구),영등포구 양평동3가 57-3,노외 주차장,시간제 주차장,02-2677-1401,미연계중,265.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2025-06-12 18:05:17,무료,무료,120000.0,,250.0,5.0,0.0,0.0,0.0,,,영등포구,0,1,3
1700,2957820,공유) 10-15구역(구),금천구 시흥동 1000-25,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-11-02 16:06:39,무료,무료,,1154510300013.0,100.0,5.0,,,,,,금천구,0,1,6
1701,2958246,공유) 02-05구역(구),금천구 독산동 147-39 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 19:56:30,무료,무료,,1154510200016.0,100.0,5.0,,,,,,금천구,0,1,6
1702,2958980,공유) 02-07구역(구),금천구 독산동 150-20 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-10-13 20:05:55,무료,무료,,1154510200018.0,100.0,5.0,,,,,,금천구,0,1,6
1703,2958981,공유) 02-06구역(구),금천구 독산동 152-13 ,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-09-27 14:39:52,무료,무료,,1154510200285.0,100.0,5.0,,,,,,금천구,0,1,6
1704,2958987,공유) 01-52구역(구),금천구 가산동 34-91,노상 주차장,시간제 + 거주자 주차장,02-809-0061,미연계중,1.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-09-27 14:03:34,무료,무료,0.0,1154510100006.0,100.0,5.0,0.0,0.0,0.0,,,금천구,0,1,2
1705,2958999,남가좌2동 제2공영주차장(구),서대문구 남가좌동 3-75,노외 주차장,시간제 + 거주자 주차장,,미연계중,12.0,유료,야간 미개방,800.0,2000.0,800.0,2000.0,800.0,2000.0,2025-07-18 18:04:34,무료,무료,,,150.0,5.0,150.0,5.0,,,,서대문구,0,1,6
1706,2963709,상암1 공영주차장(구),마포구 상암동 1621-0,노외 주차장,시간제 주차장,02-373-5401,미연계중,214.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-06-21 17:47:13,무료,무료,100000.0,,200.0,5.0,200.0,5.0,0.0,,,마포구,0,1,3
1707,2967144,화곡5-1 공영주차장(구),강서구 화곡동 1030-33,노외 주차장,시간제 주차장,02-2065-1575,미연계중,26.0,유료,야간 미개방,,,,,,,2025-04-17 15:10:29,유료,유료,50000.0,,50.0,5.0,,,,,,강서구,0,1,12
1708,2968300,화곡5-2 공영주차장(구),강서구 화곡동 1056-2,노외 주차장,시간제 주차장,02-2065-1575,미연계중,27.0,유료,야간 미개방,,,,,,,2025-04-17 15:13:22,유료,유료,50000.0,,50.0,5.0,,,0.0,,,강서구,0,1,11
1709,2970342,화곡7-1 공영주차장(구),강서구 화곡동 370-63,노외 주차장,시간제 주차장,02-2065-1575,미연계중,86.0,유료,야간 미개방,900.0,1800.0,,,,,2023-07-19 17:46:35,유료,유료,50000.0,,50.0,5.0,,,6000.0,,,강서구,0,1,9
1710,2972042,화곡1-1 공영주차장(구),강서구 화곡동 424-94,노외 주차장,시간제 주차장,02-2065-1575,미연계중,99.0,유료,야간 미개방,900.0,1800.0,,,,,2025-04-17 15:24:44,유료,유료,50000.0,,50.0,5.0,,,0.0,,,강서구,0,1,9
1711,2974545,성산2-1 공영주차장(구),마포구 성산동 199-0,노외 주차장,시간제 + 거주자 주차장,02-300-5041,미연계중,59.0,유료,야간 미개방,900.0,1800.0,0.0,0.0,0.0,0.0,2023-07-07 14:08:20,무료,무료,0.0,,1000.0,60.0,500.0,30.0,0.0,,,마포구,0,1,3
1712,2974923,화곡8-2 공영주차장(구),강서구 화곡동 410-4,노외 주차장,시간제 주차장,02-2065-1575,미연계중,109.0,유료,야간 미개방,900.0,1800.0,,,,,2025-04-17 15:22:28,유료,유료,50000.0,,50.0,5.0,,,0.0,,,강서구,0,1,9
1713,2977042,남부골목 전통시장 고객주차장(구),강서구 화곡동 797-7,노외 주차장,시간제 주차장,02-2646-5656,미연계중,17.0,유료,야간 미개방,1100.0,2000.0,1100.0,2000.0,0.0,0.0,2023-07-19 18:01:03,무료,유료,60000.0,,0.0,60.0,500.0,10.0,0.0,,,강서구,0,1,3
1714,2977342,서인사마당(구),종로구 견지동 85-18,노외 주차장,시간제 주차장,02-2236-0052,미연계중,45.0,유료,야간 미개방,800.0,2200.0,800.0,2200.0,800.0,2200.0,2023-07-04 15:07:29,무료,무료,250000.0,,400.0,5.0,400.0,5.0,,,,종로구,0,1,4
1715,2977450,화곡2-1 공영주차장(구),강서구 화곡동 167-10,노외 주차장,시간제 주차장,02-2065-1575,미연계중,58.0,유료,야간 미개방,900.0,1800.0,,,,,2025-04-17 15:28:08,유료,유료,50000.0,,50.0,5.0,,,0.0,,,강서구,0,1,9
1716,2977637,화곡본-2 공영주차장(구),강서구 화곡동 46-127,노외 주차장,시간제 주차장,02-2065-1575,미연계중,100.0,유료,야간 미개방,900.0,1800.0,,,,,2025-04-17 15:17:13,유료,유료,50000.0,,50.0,5.0,,,0.0,,,강서구,0,1,9
1717,2978129,상계2동 공영주차장(구),노원구 상계동 373-13,노외 주차장,시간제 주차장,02-931-2758,미연계중,108.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2023-07-12 17:37:28,무료,무료,100000.0,,150.0,5.0,150.0,5.0,11000.0,,,노원구,0,1,3
1718,2980921,등촌 2-1 공영주차장(구),강서구 등촌동 531-5,노외 주차장,시간제 주차장,02-2645-1578,미연계중,90.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-19 17:11:57,유료,유료,50000.0,,50.0,5.0,50.0,5.0,2000.0,,,강서구,0,1,3
1719,2982857,난곡동 제1공영주차장(구),관악구 신림동 626-82,노외 주차장,시간제 + 거주자 주차장,02-2081-2600,미연계중,119.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2026-03-30 17:17:54,무료,무료,0.0,,50.0,5.0,,,,,,관악구,0,1,6
1720,2982918,구로구 개봉동 60-95(구),구로구 개봉동 60-95,노외 주차장,시간제 주차장,,미연계중,7.0,무료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-19 12:40:42,유료,유료,,,,,,,,,,구로구,0,1,10
1721,2983079,난지중앙로노상공영주차장(시),마포구 상암동 481-94 ,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,900.0,2200.0,900.0,2200.0,900.0,2200.0,2023-07-05 20:23:20,무료,무료,,1144012700003.0,150.0,5.0,150.0,5.0,,37.568052,126.879504,마포구,1,1,3
1722,2983314,화곡8-1 공영주차장(구),강서구 화곡동 410-60,노외 주차장,시간제 주차장,02-2065-1575,미연계중,59.0,유료,야간 미개방,900.0,1800.0,,,,,2025-04-17 15:21:27,유료,유료,50000.0,,50.0,5.0,,,0.0,,,강서구,0,1,9
1723,2986891,광장공영주차장(구),양천구 목동 907-19,노외 주차장,시간제 주차장,,현재~20분이내 연계데이터 존재(현재 주차대수 표현),42.0,유료,야간 미개방,900.0,1900.0,900.0,1900.0,0.0,0.0,2023-08-30 11:00:32,무료,유료,100000.0,,150.0,5.0,,,,,,양천구,0,1,7
1724,2986973,양천사회단체봉사센터 공영주차장(구),양천구 목동 905-29,노외 주차장,시간제 주차장,02-2644-1386,현재~20분이내 연계데이터 존재(현재 주차대수 표현),21.0,유료,야간 미개방,900.0,1900.0,0.0,0.0,0.0,0.0,2023-06-28 16:07:10,유료,유료,100000.0,,150.0,5.0,0.0,0.0,,,,양천구,0,1,4
1725,2989102,한서 공영주차장(구),마포구 염리동 24-170,노외 주차장,시간제 + 거주자 주차장,02-300-5046,현재~20분이내 연계데이터 존재(현재 주차대수 표현),63.0,유료,야간 미개방,0.0,2400.0,0.0,2400.0,0.0,2400.0,2024-07-17 11:14:32,무료,무료,50000.0,,1000.0,60.0,500.0,30.0,,,,마포구,0,1,4
1726,2990365,동교노상공영주차장(구),마포구 서교동 328-14,노상 주차장,시간제 주차장,,미연계중,1.0,유료,야간 미개방,1200.0,2300.0,1200.0,2300.0,1200.0,2300.0,2023-07-25 10:05:58,무료,무료,0.0,1144012000015.0,500.0,5.0,500.0,5.0,0.0,,,마포구,0,1,3
